PRISM Time Series Data
Location:  Lat: 39.1506   Lon: -122.3658   Elev: 270m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2019-06-15
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2019-Jul-16
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1993-12-17,0.00,-1.4,4.6,10.6,-0.4,0.67,4.79
1993-12-18,0.00,-1.7,4.7,11.1,-1.8,0.90,5.61
1993-12-19,0.00,-3.0,4.6,12.2,-2.9,0.97,8.89
1993-12-20,0.00,-1.3,5.1,11.4,-2.2,1.09,7.89
1993-12-21,0.00,-2.9,4.1,11.1,-2.2,0.61,7.02
1993-12-22,0.00,-3.1,4.6,12.3,-2.4,0.70,7.64
1993-12-23,0.00,-2.7,4.7,12.0,-3.6,1.67,7.54
1993-12-24,0.00,-1.1,6.6,14.3,-4.4,2.62,12.52
1993-12-25,0.00,-2.4,4.6,11.5,-4.1,1.89,8.99
1993-12-26,0.00,-0.5,5.4,11.2,-2.5,1.49,7.84
1993-12-27,0.59,1.2,7.0,12.9,-0.2,1.86,5.24
1993-12-28,0.00,0.8,7.2,13.6,1.3,1.13,7.82
1993-12-29,0.00,2.0,8.6,15.2,1.8,1.69,8.22
1993-12-30,0.00,1.5,8.2,15.0,1.8,1.57,8.58
1993-12-31,0.00,1.5,7.6,13.7,2.8,0.84,6.78
1994-01-01,0.00,1.3,6.2,11.2,1.9,0.49,4.27
1994-01-02,2.41,2.8,7.1,11.3,3.3,0.50,3.65
1994-01-03,0.42,3.2,7.5,11.9,4.0,0.45,4.01
1994-01-04,0.60,3.2,7.9,12.7,3.6,0.26,3.05
1994-01-05,2.93,1.8,6.7,11.6,4.3,0.38,2.86
1994-01-06,0.00,-0.4,5.7,11.8,2.0,0.46,4.88
1994-01-07,0.00,-1.2,5.9,13.0,-1.3,0.44,9.19
1994-01-08,0.01,1.6,6.4,11.2,0.1,0.92,6.37
1994-01-09,2.35,2.4,6.8,11.1,2.8,0.93,2.71
1994-01-10,0.00,0.4,7.0,13.6,1.8,0.65,7.19
1994-01-11,0.00,-0.7,6.7,14.1,1.0,0.35,6.75
1994-01-12,0.00,-0.6,7.7,16.0,1.1,0.65,8.92
1994-01-13,0.00,-0.1,8.3,16.7,1.3,0.77,8.99
1994-01-14,0.00,0.2,9.2,18.3,1.2,0.75,11.76
1994-01-15,0.00,2.2,10.6,19.0,2.3,1.04,10.99
1994-01-16,0.00,1.0,10.9,20.9,2.0,0.55,12.99
1994-01-17,0.00,2.5,11.9,21.2,0.3,1.52,16.63
1994-01-18,0.00,1.4,11.5,21.5,2.4,0.69,14.87
1994-01-19,0.00,1.8,11.5,21.1,2.1,0.80,13.51
1994-01-20,0.00,0.4,10.5,20.5,1.5,0.50,13.95
1994-01-21,0.00,2.8,10.4,18.0,2.3,1.00,10.73
1994-01-22,1.24,5.6,11.1,16.7,4.3,1.15,8.88
1994-01-23,19.03,8.0,11.8,15.6,5.6,2.06,8.35
1994-01-24,24.54,6.4,10.0,13.6,5.9,1.18,6.03
1994-01-25,4.37,4.0,7.1,10.3,3.7,0.90,4.27
1994-01-26,7.53,3.2,6.1,9.1,3.9,0.67,2.63
1994-01-27,0.23,1.9,6.8,11.8,2.8,0.54,4.33
1994-01-28,0.00,1.4,7.2,13.0,-1.7,1.44,8.95
1994-01-29,0.00,1.0,7.6,14.1,-2.4,1.80,9.63
1994-01-30,0.00,-0.8,7.8,16.4,-1.2,0.75,11.25
1994-01-31,0.00,1.4,8.8,16.3,-1.4,1.05,12.17
1994-02-01,0.00,0.9,8.0,15.2,-4.4,2.40,13.51
1994-02-02,0.00,-0.8,6.7,14.2,-3.1,1.08,10.16
1994-02-03,0.00,-0.2,7.2,14.6,-1.5,1.14,9.93
1994-02-04,0.00,-0.9,7.4,15.8,-0.6,0.58,11.47
1994-02-05,0.00,-1.1,6.1,13.3,-0.4,0.72,10.10
1994-02-06,14.18,2.2,7.0,11.8,1.6,0.83,6.32
1994-02-07,41.68,4.5,8.0,11.5,5.9,0.11,2.55
1994-02-08,2.96,4.3,8.0,11.6,5.6,1.07,3.57
1994-02-09,0.00,0.8,7.5,14.1,-0.1,0.88,9.49
1994-02-10,0.59,1.9,7.9,13.8,2.2,0.65,7.52
1994-02-11,0.77,0.2,6.7,13.3,1.9,0.92,7.09
1994-02-12,0.00,-1.3,5.9,13.0,-3.7,1.49,10.20
1994-02-13,0.00,-2.5,5.5,13.6,-2.1,0.65,8.62
1994-02-14,0.00,-2.0,6.6,15.2,-0.9,0.45,10.08
1994-02-15,0.00,-0.3,7.2,14.7,-0.5,0.76,10.80
1994-02-16,0.00,2.4,8.2,14.0,2.2,0.46,6.64
1994-02-17,20.61,4.6,8.4,12.1,3.6,0.76,7.33
1994-02-18,3.99,2.1,6.4,10.7,2.9,0.93,3.91
1994-02-19,0.69,0.5,5.3,10.1,0.7,0.66,5.79
1994-02-20,25.96,0.7,4.9,9.1,1.1,0.30,2.71
1994-02-21,2.18,1.5,5.6,9.6,1.9,0.55,4.66
1994-02-22,0.81,0.5,6.0,11.6,1.8,0.75,5.19
1994-02-23,0.00,-0.2,7.0,14.2,-0.6,0.60,9.58
1994-02-24,0.00,1.0,8.7,16.4,1.2,0.67,9.90
1994-02-25,0.00,1.9,9.4,17.0,2.9,0.41,11.85
1994-02-26,2.10,4.7,10.3,15.9,5.0,0.72,7.63
1994-02-27,0.61,7.3,11.1,15.0,7.4,0.84,4.18
1994-02-28,0.00,5.6,11.5,17.4,6.3,0.94,7.68
1994-03-01,0.00,5.4,14.3,23.3,6.1,1.31,16.14
1994-03-02,0.00,5.4,14.5,23.5,7.3,1.01,14.60
1994-03-03,0.00,5.8,14.2,22.7,7.3,0.53,15.54
1994-03-04,0.00,7.8,15.1,22.4,7.5,1.37,14.56
1994-03-05,1.54,8.6,14.5,20.5,9.5,0.83,9.81
1994-03-06,6.40,8.8,14.0,19.2,7.5,1.13,7.39
1994-03-07,0.00,6.2,14.5,22.8,2.0,3.26,17.32
1994-03-08,0.00,3.8,13.5,23.3,0.2,3.64,21.17
1994-03-09,0.00,4.5,13.8,23.1,5.2,1.03,17.47
1994-03-10,0.00,6.5,13.9,21.3,6.7,0.72,11.65
1994-03-11,0.00,4.7,12.7,20.7,6.2,0.85,10.77
1994-03-12,0.00,4.9,13.2,21.5,0.6,1.22,16.18
1994-03-13,0.00,3.7,13.7,23.7,-0.4,3.77,21.43
1994-03-14,0.00,4.6,14.7,24.9,3.3,2.26,20.08
1994-03-15,0.00,4.8,14.1,23.3,5.4,1.46,17.75
1994-03-16,0.04,6.7,13.3,20.0,3.4,1.79,16.20
1994-03-17,0.00,2.2,10.8,19.4,5.2,0.68,10.41
1994-03-18,0.00,4.0,11.6,19.2,2.7,0.73,14.45
1994-03-19,0.00,3.9,11.4,18.8,4.0,1.27,12.82
1994-03-20,0.00,3.4,10.5,17.6,0.7,1.71,11.21
1994-03-21,0.00,2.2,10.2,18.3,1.0,1.37,14.24
1994-03-22,0.00,1.2,8.5,15.9,1.4,1.39,10.22
1994-03-23,0.00,2.2,8.1,14.0,-3.7,2.14,10.23
1994-03-24,0.00,3.1,8.4,13.8,-2.2,1.39,8.40
1994-03-25,0.08,4.6,10.8,17.1,0.8,2.11,12.74
1994-03-26,0.00,2.4,10.8,19.2,3.5,0.88,9.87
1994-03-27,0.00,3.2,14.2,25.1,2.1,1.00,24.79
1994-03-28,0.00,4.5,14.2,23.8,4.7,0.79,20.28
1994-03-29,0.00,4.0,13.2,22.3,4.9,1.01,17.43
1994-03-30,0.00,6.1,13.2,20.3,5.1,1.69,13.42
1994-03-31,0.00,3.5,12.4,21.4,3.7,0.96,15.62
1994-04-01,0.00,5.0,14.2,23.4,1.3,1.96,21.08
1994-04-02,0.00,6.7,15.4,24.1,4.2,2.50,21.88
1994-04-03,0.00,7.5,15.8,24.0,7.1,1.85,18.07
1994-04-04,0.00,5.9,14.5,23.2,5.1,1.72,17.85
1994-04-05,0.00,4.7,13.7,22.6,-3.9,3.96,24.98
1994-04-06,0.00,5.9,13.5,21.0,2.0,2.90,18.94
1994-04-07,0.00,3.5,10.9,18.3,4.4,1.34,12.34
1994-04-08,0.00,3.9,10.4,16.9,3.0,0.82,13.48
1994-04-09,3.53,5.5,10.3,15.2,6.5,0.95,5.24
1994-04-10,1.14,3.1,10.8,18.5,4.4,0.69,11.35
1994-04-11,0.00,3.5,13.0,22.6,1.5,1.92,19.17
1994-04-12,0.00,6.1,15.4,24.6,3.2,2.63,21.91
1994-04-13,0.00,5.4,15.4,25.4,4.0,1.97,24.84
1994-04-14,0.00,7.6,17.0,26.4,5.8,2.00,22.78
1994-04-15,0.00,9.7,19.0,28.3,4.0,3.04,28.36
1994-04-16,0.00,9.3,18.8,28.3,6.9,2.81,27.60
1994-04-17,0.00,9.1,17.9,26.6,8.3,1.99,16.73
1994-04-18,0.00,8.3,18.0,27.8,7.6,1.71,24.82
1994-04-19,0.00,9.2,18.2,27.2,8.5,2.89,23.06
1994-04-20,0.00,7.5,17.0,26.5,7.1,1.86,21.90
1994-04-21,0.00,7.7,16.9,26.0,5.9,1.66,23.61
1994-04-22,0.00,7.7,15.6,23.6,4.8,2.76,21.93
1994-04-23,0.00,6.3,13.8,21.3,3.3,2.19,16.91
1994-04-24,12.40,5.3,10.0,14.7,5.2,1.37,6.11
1994-04-25,4.82,5.8,10.2,14.5,3.7,1.55,9.09
1994-04-26,1.24,3.1,8.8,14.6,4.9,0.81,6.32
1994-04-27,0.00,4.6,13.0,21.4,5.0,0.77,16.12
1994-04-28,0.30,6.1,14.3,22.6,5.2,1.67,16.49
1994-04-29,0.00,6.9,15.1,23.2,4.2,2.14,22.31
1994-04-30,0.00,6.8,14.3,21.7,6.1,1.72,15.31
1994-05-01,0.00,6.7,14.5,22.4,6.0,1.70,16.72
1994-05-02,0.00,7.6,15.3,23.0,6.0,1.69,16.40
1994-05-03,0.00,9.8,16.4,23.0,6.8,1.79,18.17
1994-05-04,0.49,11.4,16.9,22.5,8.6,2.36,13.87
1994-05-05,1.29,10.6,16.2,21.9,9.9,1.98,12.81
1994-05-06,2.67,9.9,14.8,19.8,8.5,1.90,12.09
1994-05-07,12.38,10.2,13.8,17.3,8.8,0.96,6.99
1994-05-08,0.92,9.3,14.3,19.4,9.0,0.57,10.64
1994-05-09,0.00,10.2,18.1,26.1,11.5,0.85,17.41
1994-05-10,0.00,12.6,20.4,28.3,13.3,0.97,18.40
1994-05-11,0.00,13.0,21.1,29.3,13.5,0.99,19.13
1994-05-12,0.00,13.1,20.8,28.4,11.3,2.19,20.30
1994-05-13,0.00,12.1,20.4,28.7,10.0,1.75,23.11
1994-05-14,0.00,11.4,20.3,29.1,6.4,2.70,31.10
1994-05-15,0.00,10.8,18.9,27.0,7.3,2.55,22.57
1994-05-16,0.96,8.8,13.4,17.9,5.5,1.79,12.20
1994-05-17,3.22,7.2,12.7,18.3,5.7,0.89,11.68
1994-05-18,3.44,6.7,13.1,19.5,6.6,0.56,12.86
1994-05-19,0.02,6.5,12.9,19.2,7.8,0.39,11.32
1994-05-20,0.00,6.7,12.9,19.2,7.4,0.84,9.79
1994-05-21,0.00,7.4,14.9,22.5,7.6,0.62,15.39
1994-05-22,0.00,7.5,16.2,24.9,7.3,1.00,19.52
1994-05-23,0.00,9.2,18.7,28.2,7.8,1.13,24.39
1994-05-24,0.00,10.8,21.2,31.6,8.9,1.54,32.24
1994-05-25,0.00,12.7,22.5,32.3,10.7,2.73,34.07
1994-05-26,0.00,12.7,21.7,30.6,11.7,2.93,23.33
1994-05-27,0.00,12.1,18.8,25.5,10.4,2.12,14.86
1994-05-28,0.00,11.8,19.7,27.6,10.2,1.93,20.94
1994-05-29,0.00,12.1,20.7,29.3,9.5,2.39,25.38
1994-05-30,0.00,13.6,22.4,31.1,9.6,3.66,32.30
1994-05-31,0.00,12.5,22.1,31.8,9.8,4.52,30.41
1994-06-01,0.00,12.0,19.8,27.7,9.2,2.89,19.26
1994-06-02,0.00,10.9,20.1,29.2,7.8,1.95,27.30
1994-06-03,0.00,11.1,20.2,29.2,7.2,3.82,28.60
1994-06-04,0.00,10.9,19.3,27.8,5.3,3.61,28.10
1994-06-05,0.00,11.4,18.9,26.4,7.9,3.25,23.62
1994-06-06,0.00,9.8,16.7,23.6,7.3,1.59,17.78
1994-06-07,0.00,9.2,16.7,24.3,5.3,2.54,19.14
1994-06-08,0.00,9.0,18.3,27.5,3.1,3.10,26.25
1994-06-09,0.00,12.1,22.9,33.8,4.6,4.71,41.54
1994-06-10,0.00,14.6,25.3,36.0,8.4,7.39,43.39
1994-06-11,0.00,16.1,26.5,36.9,10.8,6.13,42.12
1994-06-12,0.00,15.8,25.1,34.4,11.2,6.72,33.48
1994-06-13,0.00,15.9,23.6,31.3,10.8,4.88,29.32
1994-06-14,0.00,10.4,19.6,28.7,8.0,3.37,28.30
1994-06-15,0.00,8.4,17.8,27.3,1.4,3.01,31.01
1994-06-16,0.00,9.2,17.3,25.4,3.2,3.28,24.29
1994-06-17,0.00,9.7,17.5,25.3,5.1,2.84,20.54
1994-06-18,0.00,9.6,18.6,27.7,6.4,2.28,24.89
1994-06-19,0.00,11.2,20.8,30.4,6.0,3.20,30.12
1994-06-20,0.00,11.1,21.4,31.7,6.9,4.10,33.32
1994-06-21,0.00,11.1,21.1,31.1,8.1,3.37,32.63
1994-06-22,0.00,11.6,21.4,31.2,8.5,2.79,30.83
1994-06-23,0.00,12.0,21.7,31.3,7.2,4.34,30.35
1994-06-24,0.00,13.2,22.6,32.1,6.6,5.96,36.81
1994-06-25,0.00,13.4,22.4,31.5,8.3,4.63,32.07
1994-06-26,0.00,13.7,23.0,32.3,6.8,5.94,32.82
1994-06-27,0.00,12.2,23.1,34.1,6.6,4.30,38.21
1994-06-28,0.00,13.3,24.4,35.5,8.4,4.89,41.18
1994-06-29,0.00,13.7,24.6,35.6,9.3,5.09,41.34
1994-06-30,0.00,14.0,24.8,35.7,8.8,4.59,40.06
1994-07-01,0.00,13.7,23.8,34.0,10.3,4.70,35.96
1994-07-02,0.00,14.8,24.1,33.4,10.1,5.29,34.68
1994-07-03,0.00,15.9,24.3,32.7,11.7,6.14,31.74
1994-07-04,0.00,15.0,23.7,32.5,11.9,5.62,30.88
1994-07-05,0.00,14.3,23.6,32.9,10.5,5.97,30.62
1994-07-06,0.00,13.6,23.8,34.0,8.8,4.94,34.36
1994-07-07,0.00,15.0,25.2,35.4,7.9,6.13,47.50
1994-07-08,0.00,15.5,25.8,36.1,10.5,6.59,40.84
1994-07-09,0.00,15.8,26.3,36.9,11.1,6.53,42.54
1994-07-10,0.00,16.3,26.3,36.2,11.2,6.96,41.39
1994-07-11,0.00,16.6,26.3,36.1,11.3,6.44,39.56
1994-07-12,0.00,16.0,26.3,36.5,11.3,6.68,41.92
1994-07-13,0.00,16.9,27.2,37.6,10.7,7.89,47.71
1994-07-14,0.00,17.5,27.6,37.8,11.2,7.77,50.36
1994-07-15,0.00,17.0,27.0,37.1,12.1,7.72,43.96
1994-07-16,0.00,17.0,26.6,36.3,12.0,6.70,39.77
1994-07-17,0.00,16.3,26.4,36.6,10.8,5.60,37.76
1994-07-18,0.00,15.5,26.3,37.1,9.9,5.60,51.02
1994-07-19,0.00,16.6,25.7,34.8,10.4,5.90,36.80
1994-07-20,0.00,17.3,25.3,33.3,11.1,5.37,30.74
1994-07-21,0.00,16.7,24.4,32.1,11.9,4.88,25.69
1994-07-22,0.00,17.4,24.6,31.7,12.5,5.47,24.32
1994-07-23,0.00,15.8,23.9,32.0,12.5,4.41,27.51
1994-07-24,0.00,12.5,21.3,30.1,10.0,3.91,24.94
1994-07-25,0.00,12.4,22.4,32.4,9.7,3.39,30.59
1994-07-26,0.00,13.9,24.7,35.6,10.0,3.80,42.22
1994-07-27,0.00,16.0,25.9,35.7,9.7,5.29,45.01
1994-07-28,0.00,15.8,25.5,35.3,11.1,6.29,37.94
1994-07-29,0.00,16.1,25.4,34.8,11.5,6.42,37.24
1994-07-30,0.00,15.9,25.3,34.8,11.7,6.70,35.61
1994-07-31,0.00,14.5,23.9,33.2,11.7,5.13,32.79
1994-08-01,0.00,13.8,22.8,31.8,11.6,2.95,27.03
1994-08-02,0.00,13.2,22.7,32.1,11.1,2.64,29.20
1994-08-03,0.00,13.7,23.6,33.5,10.8,3.76,35.42
1994-08-04,0.00,14.8,24.7,34.6,10.3,5.25,41.33
1994-08-05,0.00,14.4,24.9,35.4,10.7,5.46,40.84
1994-08-06,0.00,14.8,25.7,36.7,10.5,3.74,44.71
1994-08-07,0.00,15.8,26.7,37.5,8.8,6.81,50.34
1994-08-08,0.00,14.5,24.9,35.3,9.9,6.43,40.11
1994-08-09,0.00,12.0,22.2,32.3,8.4,4.99,33.23
1994-08-10,0.00,11.4,22.1,32.9,7.4,3.82,36.34
1994-08-11,0.00,11.5,22.4,33.2,6.4,4.59,37.82
1994-08-12,0.00,12.3,23.4,34.6,6.0,5.33,43.70
1994-08-13,0.00,12.6,24.0,35.5,6.7,5.51,45.68
1994-08-14,0.00,12.3,24.4,36.4,6.6,5.55,47.15
1994-08-15,0.00,13.2,25.2,37.3,6.0,7.15,50.90
1994-08-16,0.00,14.1,26.0,38.0,7.2,6.69,51.97
1994-08-17,0.00,14.9,26.2,37.5,8.8,6.84,50.54
1994-08-18,0.00,14.9,25.5,36.2,9.1,6.48,45.02
1994-08-19,0.00,14.0,24.0,34.0,10.0,5.83,37.05
1994-08-20,0.00,13.3,23.4,33.6,9.3,5.24,35.65
1994-08-21,0.00,13.7,23.4,33.1,9.0,5.23,36.81
1994-08-22,0.00,11.8,21.6,31.4,9.5,4.24,29.83
1994-08-23,0.00,11.9,21.6,31.4,9.1,3.67,29.39
1994-08-24,0.00,11.4,21.7,32.0,8.4,3.60,31.42
1994-08-25,0.00,11.9,22.2,32.6,7.8,3.31,35.55
1994-08-26,0.00,11.3,21.4,31.5,8.1,3.31,33.70
1994-08-27,0.00,11.8,21.6,31.4,7.8,4.07,30.75
1994-08-28,0.00,11.2,21.3,31.4,6.8,3.98,35.09
1994-08-29,0.00,10.8,21.3,31.9,7.3,4.25,33.41
1994-08-30,0.00,12.1,22.6,33.1,8.5,3.46,37.99
1994-08-31,0.00,12.6,22.9,33.2,9.5,4.76,34.35
1994-09-01,0.00,12.9,22.5,32.0,9.7,4.80,33.28
1994-09-02,0.00,11.8,20.7,29.6,9.6,4.08,26.28
1994-09-03,0.00,11.5,20.3,29.1,7.7,3.93,24.36
1994-09-04,0.00,11.0,21.5,32.0,8.5,3.34,34.57
1994-09-05,0.00,13.0,23.2,33.4,9.5,4.26,38.67
1994-09-06,0.00,12.1,23.0,34.0,9.5,4.19,37.64
1994-09-07,0.00,11.5,22.4,33.3,7.7,4.35,39.51
1994-09-08,0.00,11.2,21.6,31.9,6.8,5.68,36.75
1994-09-09,0.00,10.6,19.8,29.0,7.1,4.74,31.24
1994-09-10,0.00,10.0,18.2,26.4,5.7,3.97,25.61
1994-09-11,0.00,8.9,17.6,26.4,5.5,3.71,26.17
1994-09-12,0.00,9.3,18.0,26.6,6.4,3.48,23.87
1994-09-13,0.96,9.0,18.0,27.0,5.8,3.18,25.97
1994-09-14,0.00,9.5,19.2,28.8,6.7,3.20,26.85
1994-09-15,0.00,10.0,21.4,32.7,7.4,3.47,35.40
1994-09-16,0.00,13.3,23.9,34.5,6.5,6.49,44.29
1994-09-17,0.00,11.6,23.3,35.1,6.3,6.24,44.51
1994-09-18,0.00,12.5,23.6,34.8,7.2,6.15,37.76
1994-09-19,0.00,12.2,24.2,36.2,7.8,5.71,46.68
1994-09-20,0.00,14.4,26.0,37.6,8.0,7.73,51.40
1994-09-21,0.00,14.1,26.3,38.5,7.4,8.54,57.76
1994-09-22,0.00,13.2,24.6,35.9,6.8,6.79,49.12
1994-09-23,0.00,12.9,23.5,34.0,8.3,4.65,37.74
1994-09-24,0.00,13.8,21.8,29.7,9.3,6.50,28.62
1994-09-25,0.00,13.7,22.8,31.9,10.0,5.43,33.11
1994-09-26,0.00,13.1,23.2,33.4,9.8,4.60,36.25
1994-09-27,0.00,11.9,23.4,34.9,8.6,4.94,45.35
1994-09-28,0.00,13.7,21.5,29.2,9.5,5.46,26.45
1994-09-29,0.00,11.3,18.7,26.1,9.8,3.53,19.13
1994-09-30,0.00,10.6,18.9,27.2,8.1,3.05,22.78
1994-10-01,0.00,9.6,19.7,29.8,6.6,3.03,32.16
1994-10-02,0.00,10.5,20.9,31.3,7.6,3.70,30.35
1994-10-03,0.00,12.3,22.1,32.0,6.7,5.74,35.79
1994-10-04,2.51,9.5,17.7,25.9,-1.5,4.97,27.44
1994-10-05,17.62,8.0,12.5,16.9,7.2,1.56,6.82
1994-10-06,0.00,7.4,15.1,22.7,7.0,1.89,14.05
1994-10-07,0.00,7.1,16.7,26.2,5.7,2.09,22.56
1994-10-08,0.00,7.1,17.8,28.5,4.4,2.71,30.43
1994-10-09,0.00,7.4,18.0,28.6,5.8,2.39,29.08
1994-10-10,0.00,7.7,18.1,28.5,6.5,2.84,27.52
1994-10-11,0.00,7.2,16.9,26.6,4.8,2.54,27.61
1994-10-12,0.00,7.8,16.2,24.7,5.4,2.90,20.93
1994-10-13,0.00,7.7,15.9,24.0,3.6,2.39,19.10
1994-10-14,0.00,9.0,16.7,24.4,1.1,4.30,25.68
1994-10-15,0.00,9.4,16.1,22.8,2.3,5.44,20.27
1994-10-16,0.00,9.0,15.4,21.9,-3.3,5.59,20.97
1994-10-17,0.00,5.9,14.1,22.3,-0.7,3.61,20.37
1994-10-18,0.00,4.3,13.6,23.0,1.5,2.34,19.80
1994-10-19,0.00,4.0,14.0,23.9,2.2,2.08,21.14
1994-10-20,0.00,4.0,13.9,23.9,2.3,2.07,20.23
1994-10-21,0.00,4.0,14.6,25.1,2.0,1.76,24.08
1994-10-22,0.00,4.8,15.7,26.5,2.6,2.11,25.37
1994-10-23,0.00,5.3,16.0,26.7,3.0,2.29,26.78
1994-10-24,0.00,5.4,15.9,26.4,3.7,2.16,24.90
1994-10-25,0.00,6.7,15.8,24.9,4.0,3.48,21.69
1994-10-26,0.00,6.5,14.9,23.2,4.6,2.43,17.61
1994-10-27,0.00,9.2,16.2,23.2,7.1,2.99,14.76
1994-10-28,0.00,7.7,15.6,23.5,8.3,2.21,17.77
1994-10-29,0.00,5.2,14.2,23.2,3.0,1.56,20.42
1994-10-30,0.00,3.0,13.3,23.5,-2.9,3.03,23.69
1994-10-31,0.00,3.7,14.2,24.7,-4.2,2.79,27.68
1994-11-01,0.00,5.4,15.4,25.4,0.1,3.25,25.10
1994-11-02,0.34,1.2,8.6,15.9,3.8,1.32,8.17
1994-11-03,0.00,-0.1,7.8,15.8,-5.5,2.25,14.17
1994-11-04,0.00,1.4,7.7,13.9,-9.0,3.03,12.79
1994-11-05,25.77,5.1,8.3,11.5,-0.9,1.76,9.98
1994-11-06,20.21,5.9,8.2,10.6,5.6,0.69,2.42
1994-11-07,1.95,5.5,9.2,13.0,7.5,0.88,2.89
1994-11-08,0.00,2.5,9.0,15.4,2.5,1.20,10.51
1994-11-09,9.66,3.6,8.8,14.1,2.2,1.67,9.86
1994-11-10,10.26,2.2,6.3,10.4,4.3,0.93,3.52
1994-11-11,0.00,0.7,6.4,12.2,2.0,0.92,7.02
1994-11-12,0.00,2.0,7.9,13.9,3.0,1.05,7.58
1994-11-13,0.00,0.1,7.0,13.9,1.9,0.87,7.95
1994-11-14,0.00,-1.5,6.4,14.3,-3.0,1.34,11.11
1994-11-15,2.37,0.9,6.5,12.1,-1.1,1.60,9.72
1994-11-16,8.06,1.1,5.5,9.8,3.0,0.84,3.90
1994-11-17,0.00,2.5,7.6,12.7,1.8,0.87,7.49
1994-11-18,0.00,-0.1,5.6,11.4,-1.4,1.77,8.70
1994-11-19,0.00,-1.6,4.8,11.1,-7.5,2.14,9.19
1994-11-20,0.00,-1.6,5.8,13.2,-5.3,1.63,11.61
1994-11-21,0.00,1.1,7.1,13.0,0.1,1.54,8.14
1994-11-22,0.00,-1.5,6.1,13.6,-2.4,1.72,9.18
1994-11-23,0.00,-2.4,6.0,14.5,-5.2,1.50,12.25
1994-11-24,0.00,-0.3,7.1,14.6,-2.6,1.74,11.11
1994-11-25,11.32,3.3,8.2,13.1,3.0,1.56,8.29
1994-11-26,2.62,0.1,4.7,9.3,1.3,1.11,5.39
1994-11-27,1.32,-0.0,5.1,10.1,-1.3,0.92,7.49
1994-11-28,1.91,0.5,4.5,8.5,2.4,0.90,2.77
1994-11-29,0.00,-1.5,5.6,12.8,-0.4,0.78,7.61
1994-11-30,0.00,-0.7,6.8,14.4,-0.1,0.52,8.46
1994-12-01,0.00,2.3,9.1,16.0,2.0,1.08,10.69
1994-12-02,0.16,3.3,7.2,11.1,4.4,0.54,3.14
1994-12-03,9.73,4.8,7.7,10.5,4.7,0.61,3.97
1994-12-04,25.96,5.2,7.5,9.7,5.4,0.59,2.20
1994-12-05,0.15,0.9,4.7,8.4,1.5,0.31,4.40
1994-12-06,1.76,0.5,4.3,8.0,0.7,0.22,3.66
1994-12-07,0.00,-0.8,4.5,9.7,0.8,0.28,4.43
1994-12-08,0.00,-2.1,4.1,10.4,-2.4,0.39,6.89
1994-12-09,0.00,-2.9,4.2,11.4,-5.3,0.62,8.33
1994-12-10,0.00,-3.1,4.0,11.1,-4.4,0.56,8.28
1994-12-11,0.35,-0.4,4.0,8.4,-1.9,0.82,4.54
1994-12-12,7.86,0.5,4.1,7.6,2.4,0.22,2.27
1994-12-13,3.54,1.5,4.5,7.6,2.3,0.48,2.08
1994-12-14,6.20,1.3,3.9,6.5,2.1,0.29,1.89
1994-12-15,8.87,2.9,5.1,7.2,3.2,0.46,1.47
1994-12-16,0.03,2.6,5.9,9.2,2.7,0.64,3.34
1994-12-17,0.00,3.6,7.1,10.6,4.5,0.34,3.02
1994-12-18,0.12,2.1,6.1,10.2,4.0,0.05,2.52
1994-12-19,0.00,1.4,6.4,11.4,3.3,0.18,5.05
1994-12-20,0.00,0.8,6.1,11.3,1.7,0.22,5.11
1994-12-21,0.00,-0.4,5.0,10.5,0.8,0.18,4.10
1994-12-22,0.00,0.4,6.0,11.6,0.2,0.37,9.07
1994-12-23,0.00,0.5,6.0,11.4,-0.2,0.46,8.86
1994-12-24,7.23,-0.5,5.2,11.0,0.4,0.25,5.54
1994-12-25,3.55,0.9,5.9,11.0,1.7,0.85,4.87
1994-12-26,0.00,0.7,6.9,13.1,-1.6,1.21,10.21
1994-12-27,0.00,1.6,7.0,12.4,1.6,1.22,6.70
1994-12-28,6.52,0.5,5.4,10.2,3.3,0.20,2.76
1994-12-29,0.00,-1.1,5.2,11.5,-0.2,0.31,7.42
1994-12-30,0.00,-2.0,4.4,10.8,-4.3,0.67,7.16
1994-12-31,0.00,-1.7,4.2,10.1,-3.0,0.77,6.90
1995-01-01,1.57,2.6,5.3,8.0,-0.3,2.25,4.68
1995-01-02,3.35,3.4,6.1,8.9,2.7,1.04,2.27
1995-01-03,17.29,4.3,6.7,9.1,0.3,1.69,5.31
1995-01-04,22.89,5.3,6.7,8.1,6.3,0.00,0.09
1995-01-05,13.46,4.3,6.6,9.0,6.3,0.03,1.80
1995-01-06,10.24,4.0,7.2,10.3,6.1,0.41,3.32
1995-01-07,27.95,4.5,7.2,9.9,6.8,0.01,1.65
1995-01-08,37.19,7.9,9.8,11.7,9.1,0.91,2.22
